GENE,p300H3K27ac_34_DMSO_compare,IRF4H3K27ac_32_DMSO_compare,tot_rank,LOG2_FOLD_CHANGE,percentage,p_value_adj,H3K27ac_1Hr,H3k27ac_12_DMSO_compare,label
RBM11,347.2924,1008.9114000000001,32340,1.67085594425439,0,1,-0.91927589993611325,349.18059009484637,NA
TMEM170B,496.00355,764.3719,32358,0.957078307544956,5,1,-0.685475404933423,344.9026431548752,NA
LRPAP1,393.28625,923.5275,32361,0.200556164824428,5,1,-0.6500866912494542,406.2116322102755,NA
SLC7A1,401.56325000000004,899.19875,32369,0.983623110806766,30,1,-0.987247879318169,1265.935638574484,NA
PIGA,473.0538,789.7384999999999,32385,1.27753763354231,0,1,-0.8016664444384255,654.6487543297368,NA
FAM3A,365.41700000000003,960.0500000000001,32407,-0.195382905606508,0,1,-1.1556664906292653,1223.6481307485046,NA
MAX,393.83009999999996,905.9553,32409,0.171305976860956,100,1,-1.2558558872159384,565.0140776293833,NA
PGAM5,356.1725,971.05325,32412,0.114705881966562,0,1,-0.7576137907153818,524.7308955718049,NA
BAIAP2L1,289.11985000000004,1053.31045,32417,0.158635254557112,0,1,-0.9350584686051524,449.3268956562331,NA
MED9,422.30925,855.8982,32424,0.812561354148171,95,1,-0.9863535339114112,1219.7558614414952,NA
NFRKB,399.01300000000003,888.6058,32435,0.754248009569549,55.00000000000001,1,-0.5448044502452585,391.04743733321254,NA
SUDS3,467.8096,780.7770499999999,32438,0.104534302795223,90,1,-1.1983164502077608,1534.6304707196882,NA
CSTF2,448.03985,803.702,32445,0.644192518824199,15,1,-1.2436995038727263,604.793754921726,NA
MGAT4A,440.66610000000003,819.8277,32452,1.11320726910581,0,1,-0.7888614050529498,476.8502665434912,NA
POMP,352.212,967.428,32454,0.0927318997090602,35,1,-0.9624038066852432,708.6281821800164,NA
SNRNP48,435.12435000000005,822.6249,32464,0.907368374971209,50,1,-0.3078349981601513,328.3269351649243,NA
ARFGEF1,360.7114,945.966,32467,0.591266044167237,0,1,-0.7705521952891533,945.960769558011,NA
ABCD3,335.28000000000003,980.3892,32491,0.677385674794867,0,1,-0.8609091794957197,492.1867072430252,NA
ADD2,419.71619999999996,835.7585,32493,0.413421192837693,0,1,-0.5308525554344599,309.42175010332187,NA
ZNF746,340.79715,973.3988999999999,32493,0.932980079896647,0,1,-0.5790422721667349,583.6382207814806,NA
PHF10,459.4221,777.5169,32494,-0.108095140736842,0,1,-1.284222834949814,1001.5958359910026,NA
SMURF1,384.9924,894.5712000000001,32501,0.528456570346291,0,1,-0.9277615606662273,900.4568238084983,NA
ZNF808,372.8134,916.0535,32503,0.84230404812995,0,1,-1.1817253499498543,458.1334522721079,NA
MTMR3,414.9715,842.2839,32506,0.687442663815898,0,1,-0.9501038221948819,798.3126308894194,NA
MOSPD1,384.93315,890.9652,32520,0.998096349886852,0,1,-1.084738612871951,1209.077112445434,NA
ABCB7,384.6148,890.1938,32525,-0.0109421658533371,95,1,-1.078651209195281,681.972366686995,NA
RGS12,272.88800000000003,1047.9392,32526,0.506792664677755,0,1,-0.6769539282619219,354.2177984503657,NA
MMD,327.34275,973.41625,32545,0.670425053801763,0,1,-0.556148085165228,541.2156007792266,NA
TTLL7,409.3497,832.68825,32570,0.104920938910141,0,1,-0.250957211142386,1064.0386470247224,NA
RFC5,336.39119999999997,948.2777999999998,32584,0.730582757625751,100,1,-0.8263536558762706,709.8090016639937,NA
RFXAP,470.04865,728.7222999999999,32585,-0.0795403886895598,5,1,-0.7469736951569219,619.2545297075944,NA
ACTR10,490.4735,701.0841,32593,0.163914457810585,100,1,-0.931470654832178,1265.04544792433,NA
ARHGAP5,431.09355000000005,790.9661000000001,32601,0.13138695357612,0,1,-1.264223275936591,966.9576396207741,NA
DHCR24,277.00604999999996,1021.4532,32608,0.0035067659710819,0,1,-0.17611139485530064,285.1566623546573,NA
DSEL,383.3782,869.9403,32612,0.943168928485778,0,1,-0.8337059315648669,318.8081674819608,NA
MSRB2,307.19465,983.45295,32615,-0.102710042906621,0,1,-0.9800397964572068,535.6775070007418,NA
MTRF1L,454.6292,744.8260499999999,32615,0.493500290397016,45,1,-1.1392928929596917,1313.3387414079903,NA
DIAPH2,349.21040000000005,918.19775,32623,0.101766016629,0,1,-0.7445617210590897,410.3576677162232,NA
PIBF1,364.3174,889.6810499999999,32634,-0.150443751864326,0,1,-1.0940137548441167,868.76750188338,NA
CFL2,468.98969999999997,712.0587,32638,0.120127002957567,0,1,-1.2073738484700507,942.8701069169854,NA
FUCA2,358.67015000000004,889.9878500000001,32657,0.0177656357368878,0,1,-0.6989615175468962,301.1071743128406,NA
IFI27L2,571.2771499999999,536.92805,32668,-0.137362445644518,0,1,-1.727703887805934,674.7120308487799,NA
TRIM32,399.30875000000003,823.1655000000001,32675,0.632823518158804,0,1,-0.8053883712527142,631.470427849297,NA
GPD1L,452.3981,722.3753,32683,0.362558540978,0,1,-1.321439980976857,631.9656227044707,NA
DIS3,356.1984,883.6607999999999,32684,0.735916519563677,90,1,-1.10080638242594,864.5622686111735,NA
STOX1,314.7858,948.2783499999998,32694,1.41469646389823,0,1,-0.5816820516006971,437.3679047179733,NA
WDR47,417.09265000000005,783.472,32699,2.32258618884905,0,1,-1.1726637311752102,592.1893554482995,NA
NAA30,437.60105,749.082,32702,1.02255447446597,5,1,-1.19404845385299,1054.5465466542157,NA
DGCR6,377.9364,846,32739,0.734527773335555,0,1,-0.4536348714750632,335.9589366635242,NA
ALG14,468.2979,687.39895,32745,0.291915443607089,100,1,-0.8517138494924246,911.4493114460852,NA
STARD8,385.1902,827.4116000000001,32748,-0.20855410330156,0,1,-0.8927142135304557,799.6956648104945,NA
NDUFA8,401.55735000000004,794.6161999999999,32763,-0.0146654645740294,40,1,-0.7712481338041449,667.7503688947029,NA
FADS3,433.03805000000006,734.74965,32772,0.403794209839984,0,1,-1.2461294898708362,796.0412312501211,NA
FOXP4,333.76464999999996,887.4654,32786,0.635643974355527,0,1,-0.8542655264374892,378.90852187447035,NA
FKTN,451.2885,694.4247,32808,0.535993467314116,0,1,-1.2467898999373537,606.4640107696874,NA
ZNF551,403.956,774.5472,32817,0.697223564384277,0,1,-1.011217983800617,333.3404862417789,NA
RNPC3,478.1154,648.6374999999999,32818,0.388394994600504,100,1,-1.1178156697628374,1279.3239877613134,NA
TRIM5,541.6164,544.8764,32839,0.973853248613853,0,1,-1.2397660976479299,595.0202641751223,NA
GBP2,557.96855,518.6529499999999,32840,-0.390917452139532,0,1,-1.8980388180495638,478.5557555875683,NA
IMPA1,314.4145,897.04175,32852,0.986232803059413,0,1,-1.0508852746780528,599.0346291153053,NA
MACROD2,583.9328,452.66060000000004,32857,-0.551802829339833,0,1,-1.351487298127273,304.6363290750377,NA
XPO4,392.1372,787.92995,32863,0.285970964999159,10,0.4612580518898554,-1.0936173379352667,1340.3682893812472,NA
CMAS,370.174,806.0741499999999,32897,0.212281865340586,5,1,-0.6889191138686093,788.6861608583629,NA
NEURL1B,323.4818,873.1634,32897,0.369680294079122,0,1,-1.5436674823157042,573.147581564465,NA
PLEKHF1,288.877,919.9455499999999,32898,-0.0541291897415749,0,1,-0.6425651462153598,284.0605397169642,NA
FADS2,426.58804999999995,707.93565,32904,0.529632822223084,0,1,-1.2466042973236333,793.8861415136981,NA
MTMR6,428.1024,704.0668000000001,32910,0.825276312026049,0,1,-1.2402427205815119,1423.637241207614,NA
NLK,409.50955,721.1083000000001,32926,0.936184083740197,0,1,-0.8021748471088057,634.8014524524049,NA
ARHGEF25,398.05999999999995,752.4602,32930,0.0197933234745505,0,1,-1.8310218330592964,817.5589226383446,NA
GIPC1,501.92600000000004,580.1656,32930,0.110378600850502,0,1,-0.9057404562626633,332.04050577563,NA
ZCCHC24,486.02075,604.90845,32955,1.64269638374927,0,1,-1.3952698234839045,775.5721660638176,NA
KCNQ3,545.73795,508.10085,32962,-0.175267258129153,5,1,-2.0441526340831806,371.1916942821358,NA
VAMP3,389.31359999999995,755.976,32971,0.923933778852682,0,1,-0.8485234734635301,579.9847839491622,NA
ITM2A,348.38135,821.00045,32978,-0.0444338212474419,0,1,-1.7757470133879627,886.8927489990157,NA
MZT1,385.1185,764.03075,32991,0.450776511810382,100,1,-0.9147187849817582,592.1645548144988,NA
NBPF3,413.6385,698.277,32999,0.731399376872618,20,1,-0.7214519524436891,387.6818102665402,NA
EPB41L4A,400.93154999999996,715.7139,33001,0.716175745031936,0,1,-1.0313858198643706,352.71335301883647,NA
DUSP3,366.46079999999995,785.2639,33009,0.475135619003179,0,1,-0.8141429974883426,508.791323762939,NA
FAM50B,557.18125,461.4594,33012,1.1000441455962,0,1,-1.7802347077652776,711.6999001077638,NA
STK25,324.7306,841.6971,33024,0.122719502330596,0,1,-1.6728707874181328,435.6111196888571,NA
VTI1B,308.13149999999996,860.0867499999999,33037,0.418393338775647,60,1,-0.28690963157549587,1382.7723886011902,NA
POLE,319.53745,842.8951500000001,33041,0.676749422806739,100,1,-0.5931074641891552,651.0471069940653,NA
RALGAPA2,370.49285,768.17975,33041,0.453238403576473,0,1,-1.0636141646303583,920.5871735880303,NA
RP2,359.8777,786.6915000000001,33044,0.80203818618569,0,1,-1.0240746867635517,866.3089893563517,NA
ZNF431,382.14610000000005,747.9262,33044,0.86933379139484,15,1,-0.9426705390657486,639.3273022527421,NA
HDAC8,371.86080000000004,764.52995,33053,0.0342276658062683,5,1,-1.0444498125437982,742.4193233969976,NA
MAGED2,306.1814,857.4547500000001,33062,0.24201584743173,0,1,-0.9535641000824445,680.0448764252423,NA
ZNF26,218.36695,969.15635,33069,0.451702529308812,0,1,-0.9075257269005599,355.04401126818993,NA
DDAH1,357.79740000000004,776.8848,33074,0.453432676638827,0,1,-0.4604418691082526,313.7589436656435,NA
AP1G2,377.078,744.0517,33078,0.290644901777029,0,1,-0.8465043911520913,595.4522430010029,NA
GCSH,439.93629999999996,630.28005,33086,0.0119040953438086,55.00000000000001,1,-1.2627677244635669,640.3697961008522,NA
HAUS6,373.21595,747.4646,33086,0.545392138634718,100,1,-0.5876002633694722,383.60127181988526,NA
NAP1L2,426.94115,651.2351,33089,0.550368430165197,0,1,-1.1229066084933792,1141.8515023380585,NA
ZNF611,222.46765,956.0834500000001,33092,1.06778370365968,0,1,-0.7419470982859955,362.09071754414015,NA
BEX5,322.28485,818.5699999999999,33103,0.682892138826248,0,1,-1.0876259813255484,683.0962023702233,NA
GIGYF1,300.93875,847.44265,33110,0.252561067233176,0,1,-0.8674664615020604,520.6407307047646,NA
GLG1,318.45759999999996,817.37725,33124,0.363168996744823,0,1,-1.049506783994347,836.2812354224554,NA
OAF,308.33410000000003,832.7977000000001,33125,0.117404817389874,0,1,-1.1934775237158182,675.9152561982621,NA
ADH5,394.6346,702.9351,33127,0.439857426521231,10,1,-0.691775830612296,281.8273746181286,NA
ZNF350,367.0353,743.51415,33129,0.739934863765653,0,1,-1.591172623210353,348.2308672093711,NA
WDR20,335.1463,791.9236500000001,33134,0.603445238914828,0,1,-0.8786370251386203,1019.6626655530476,NA
RAD54B,503.80010000000004,522.93355,33137,0.702635099392671,0,1,-1.3689351756867225,792.9678861061986,NA
KIAA1549,326.03115,799.2378000000001,33144,0.795972758379385,0,1,-0.4096451682237587,376.3716318114678,NA
ZNF17,349.2513,758.6765999999999,33187,0.639858092326158,5,1,-0.5928534227504854,440.6853418276361,NA
CAMK2N2,419.08715,629.97765,33189,0.833488132019472,0,1,-1.0717103419290133,388.6245265888721,NA
DENR,337.81809999999996,772.6944,33195,0.316002890439054,85,1,-0.7107648281673447,648.5088701556215,NA
CHIC1,386.1667,692.5837,33201,0.0804556102566344,0,1,-1.3799265880393325,1685.8276271002608,NA
PXMP2,316.7102,797.6054,33208,-0.128451587382582,0,1,-0.574346670960575,631.8514593557561,NA
MKS1,557.4582,388.60965,33215,0.603472832166859,0,1,-1.4649358756494033,318.35654713949924,NA
POFUT2,292.12919999999997,822.0366000000001,33229,0.680469857703378,5,1,-0.8156205673844378,299.2847810137005,NA
NUMB,518.71095,457.8495,33246,0.737564581926129,0,1,-1.4624606659128594,407.9968607106575,NA
COQ6,355.8071,720.3333,33248,0.744815321771714,0,1,-0.7804017849376991,491.78968152003637,NA
SPTLC2,297.3236,802.7978,33270,0.752236324762446,5,1,-0.5151464987250751,300.4055390066814,NA
HJURP,364.9552,708.36765,33272,0.620538793355649,95,1,-0.8568898451580101,690.1605344140341,NA
BRF1,325.1034,767.36375,33273,0.583732782282435,100,1,-1.0720638834695415,1069.9135205015327,NA
NUP62CL,426.9374,598.3820499999999,33279,0.656302928129924,0,1,-1.1472555113006964,462.57963591470025,NA
ESD,309.888,790.0799999999999,33280,0.320196694040152,0,1,-0.7343797686930825,408.9052174241102,NA
SIN3B,362.98019999999997,706.662,33285,0.497308799150286,0,1,-0.85733733091045,364.9399176577401,NA
PTDSS1,276.1343,824.7961,33290,0.279374922431789,30,1,-0.149841443008303,1309.222370792127,NA
TMEM201,318.47180000000003,768.142,33297,0.438424516042378,0,1,-0.5583004436275943,513.5436667703577,NA
NELL2,380.3392,674.4911999999999,33301,-0.17339032499623,0,1,-1.3724703271155656,403.9506254126019,NA
MAP2K4,315.4882,773.14275,33308,0.865929387260917,0,1,-0.7076683109652626,610.6972689801183,NA
APOOL,382.03004999999996,668.5283000000001,33314,0.588490971271928,0,1,-1.5604183851262483,582.3155832049933,NA
PXK,380.34135,669.65385,33317,0.669910845944681,0,1,-1.3330869801687726,533.4481855123514,NA
HPGD,385.50975,659.78755,33322,0.24849639273951,0,1,-0.8354687800553796,322.5275306558391,NA
ARG2,403.50964999999997,622.8697999999999,33323,1.97900019577247,0,1,-1.3394174978082003,347.5362890256648,NA
SETD3,282.3835,801.2798,33329,0.358537086293624,0,1,-1.2344176611051032,806.0099637561736,NA
HESX1,473.43674999999996,510.52144999999996,33340,-0.244474929923629,0,1,-1.5108717374744474,424.4214263755795,NA
TEAD3,399.562,626.816,33340,0.774281052953348,0,1,-0.964692870455232,421.481403265311,NA
STS,512.17105,435.88939999999997,33341,0.415355268261555,0,1,-1.4183262205812923,385.4467628068962,NA
ZNF329,330.7665,735.1382,33341,0.723514792791324,0,1,-0.7373036844801152,383.97968177177114,NA
AMFR,352.8166,697.7257,33359,0.481858710613378,15,1,-0.2614969338135872,389.2148587585392,NA
KBTBD7,195.49919999999997,900.6348,33359,0.86766206125135,0,1,-0.6746974543193563,288.53224775744445,NA
NCOA1,301.6645,769.902,33371,0.799034593038544,0,1,-0.7214851536921231,486.3128694821719,NA
ANKLE2,255.8852,823.5204,33385,0.179668218458182,100,1,-0.8836070480180611,1088.1845099516472,NA
FAM171A1,524.0466,398.1393,33403,-0.534474420922336,0,1,-1.6589045838621206,339.45720684078015,NA
EIF2B2,319.196,727.4644,33413,0.330158936007,100,1,-0.8981153205233611,511.2888953036696,NA
SUCLA2,343.9817,697.21935,33419,0.320413594422569,10,1,-0.824123664461627,413.6436344032992,NA
DBT,359.75280000000004,670.9356,33420,0.65576344825352,0,1,-1.1728284481236926,622.4736611016542,NA
IFT46,430.173,548.3984,33431,0.523670270687332,0,1,-0.9007876867633485,218.8421830337034,NA
GCNT1,511.62815,408.11710000000005,33435,0.988782631476314,0,1,-1.2710622318845801,240.67345662846196,NA
ZNF260,326.34000000000003,709.98375,33440,0.831052624117834,0,1,-0.7594679302894213,433.8438303173864,NA
RFWD3,398.1445,600.601,33454,0.542602385028157,15,1,-1.067670444245756,744.7145370142154,NA
ZNF84,296.37905,750.8027500000001,33459,0.184855466685741,0,1,-1.1324611686821098,912.5253517933418,NA
GIGYF2,258.84705,791.7724499999999,33480,0.642921726808812,15,1,-0.8956362971556032,910.0817575903147,NA
ZC3H13,324.7758,703.3392,33488,0.727299209306609,30,1,-1.2740739937157468,636.3124575590837,NA
COX16,243.33119999999997,811.3879999999999,33489,0.0812784770523023,0,1,-1.1066603144023228,268.8895514235102,NA
UBAC1,338.54314999999997,676.6791,33504,0.261722270137904,0,1,-0.34246330464925273,311.4170744462768,NA
ZNF32,219.29215,835.64415,33523,0.447194169374017,0,1,-0.32442459821117564,249.06680204187734,NA
PIGK,388.0019,583.0929,33557,0.182414177381571,0,1,-0.7279271133401742,464.93306005209695,NA
LRIG2,319.6239,680.2758,33576,0.517289772859579,0,0.7700926390390549,-0.9567180490791847,774.7534640005317,NA
CST3,256.725,767.5875,33580,-0.149341773927958,0,1,-0.3454288456934362,246.00267095017477,NA
KHDC1,360.72375,616.502,33601,0.458055892424273,0,1,-0.31875400979897056,298.9641860185575,NA
ZNF519,337.75845000000004,649.73505,33601,0.947114880011537,0,1,-0.6973950793941486,284.33447453887896,NA
EIF2B1,312.65805,686.3937999999999,33615,0.266278012015511,80,1,-0.9392322712096383,728.4849956372386,NA
GTF2H3,312.65805,686.3937999999999,33615,0.565236454228958,95,1,-0.9392322712096383,728.4849956372386,NA
PDHA1,374.41495,590.19415,33617,0.0940677126201158,5,1,-1.0304689816836738,596.3326975698085,NA
EXT2,251.89835,762.01225,33631,0.439096073462202,10,1,-0.10946677041450469,268.9088198744057,NA
PSMC6,326.3666,654.8997999999999,33632,0.265403735771363,100,1,-1.159911437857153,937.1964815357983,NA
COX4I1,313.9185,675.7578,33635,-0.166885685122852,10,1,-0.7594414278931721,821.6839702873089,NA
DNMBP,441.53594999999996,462.4563,33640,1.48405509866559,0,1,-1.4797352049451555,314.56539146627256,NA
MTHFD1L,300.1233,684.28325,33666,0.319407034647284,5,1,-0.610608973347094,476.90963739342305,NA
ZCCHC14,401.32905,532.7103,33666,1.10964411047057,0,1,-1.2739463605670078,411.042192899395,NA
ZNF506,302.84825,679.85105,33666,0.552734987324165,10,1,-1.489411735847858,485.7169035168595,NA
MPZL2,368.7513,576.29025,33679,-0.233066684716422,0,1,-1.2487840714847216,335.52443517590353,NA
CCNK,251.1984,730.5568000000001,33718,0.53508332049079,100,1,-1.3010953174804059,755.5713756189455,NA
THAP4,239.17655,748.9485,33720,0.212323042865015,0,1,-1.0754209303755806,1338.082944945164,NA
CENPI,381.2403,550.2438999999999,33725,-0.150986529087677,55.00000000000001,1,-0.7109630838165514,421.5549645364863,NA
ST8SIA2,287.175,681.015,33728,-0.690250854014714,0,1,-1.143877561554244,515.4248508155692,NA
ENTPD5,274.1432,697.8708,33734,0.973464074486297,0,1,-0.6834982412844988,553.1822353433367,NA
ZNF765,274.6146,693.5456,33748,0.632247276650728,0,1,-0.7617550175302074,694.3659618047336,NA
EBPL,269.4228,704.4299,33750,-0.269919410279966,5,1,-1.0871664665333716,600.70531282733225,NA
ZNF426,255.55195,711.7783999999999,33756,1.17379502769339,0,1,-1.1518817145774767,349.5720143129031,NA
INPP1,444.78670000000005,422.9623,33757,1.03462708470109,0,1,-1.4691112223016751,500.1330370680517,NA
HSBP1L1,182.30349999999999,801.80045,33760,-0.366276601668567,0,1,-0.9508231283587328,333.4580976033568,NA
ZDHHC11,459.99935000000005,383.83275000000003,33761,-0.0285162629780846,10,1,-0.9132198311927526,433.62396794115796,NA
TAGLN,432.07195,438.23900000000003,33770,-0.0233114208599192,0,1,-0.9870859695953722,335.12265399722935,NA
ZNF658,298.66305,655.6297999999999,33777,1.31568869872019,25,1,-0.485665172527032,307.16963255557596,NA
GSPT2,263.14639999999997,695.7896,33798,0.295883706000592,0,1,-1.1913836603035879,686.1191920520512,NA
TMOD4,399.5292,500.39815,33798,0.431236933564927,5,1,-1.1491741210817268,222.11748085246774,NA
MBIP,322.9614,611.7867,33814,0.787376324624669,0,1,-1.3037888516280653,783.5928397648272,NA
RNF220,314.04435,622.9074,33814,0.207271499319616,0,1,-1.542501394397544,715.0695345388895,NA
APEX2,348.97515,566.0727999999999,33820,0.522986983714454,0,1,-1.0049797031194418,1238.7131348725065,NA
ZNF518B,350.4371,562.0186,33827,0.259136309293268,0,1,-0.9798159229563567,262.2005331902261,NA
NAA16,234.85720000000003,714.1421,33836,0.664544240501232,0,1,-0.863654348293162,760.7263343787922,NA
GNAQ,298.81115,633.60775,33840,0.10853422613363,5,1,-1.091270614658614,414.63738775537786,NA
STAC,382.9836,515.6054999999999,33849,-0.274737727193269,0,1,-1.7237338691750188,352.7260223871266,NA
NDUFA10,315.9504,607.79535,33870,-0.00579477233780023,15,1,-1.1540057972271505,861.9560179461785,NA
ARVCF,316.1565,605.5728,33878,-0.161137616997169,0,1,-0.9821168623875458,361.09319978676444,NA
GPSM2,237.2954,705.1370999999999,33888,0.141906728812537,0,1,-0.8818708651757414,274.9286662936043,NA
SLC2A6,294.591,625.2303999999999,33890,-0.57104164652495,0,1,-0.6435309952560702,206.68445356199297,NA
SCNN1G,407.63239999999996,434.82759999999996,33898,0.906167231118799,0,1,-1.6131835097007825,524.2122858371451,NA
MTRF1,324.65265,570.17645,33916,0.530704985290327,0,1,-1.2503494576779282,324.70628408496384,NA
TMED8,272.63255,647.1997,33918,1.28126437244509,0,1,-0.6671348520611868,783.7844079597874,NA
D2HGDH,252.35745,671.8738,33921,-0.0860890407631394,0,1,-0.795140408973731,434.09554471359945,NA
