CTRL MM1R	siIRF4 MM1R	LOG2_FOLD_CHANGE	P_VALUE
ZFR	55.7582671	54.7170233033333	-0.027195977313654	0.608485234839292
ZFX	25.3184130333333	28.9891957166667	0.1953283284821	0.0671901031121397
ZFYVE1	4.55541279066667	6.82692612533333	0.583654350078863	0.00616450688177325
ZFYVE16	8.675997262	8.55053360433333	-0.0210151421301181	0.815866695264917
ZFYVE19	30.76931134	30.6090454466667	-0.0075340998720188	0.923146913731233
ZFYVE20	15.665516	14.16047554	-0.145722575715439	0.00434192907140646
ZFYVE21	8.72128740266667	10.4074655206667	0.255005758031598	0.0679117323551126
ZFYVE26	6.22135566733333	8.72117108233333	0.487292887945168	0.00424692790049936
ZFYVE27	20.9363715733333	20.90484349	-0.00217419202638265	0.980684291513729
ZFYVE28	8.88477838066667	10.5484199966667	0.247619224261593	0.000329088994593432
ZFYVE9	6.313569393	6.90887039066667	0.129993980095178	0.216568194690099
ZGLP1	0.566817339	0.704424221	0.313560624688293	0.267744954198329
ZGPAT	58.80837951	59.04457499	0.00578277405698623	0.76979021283762
ZGRF1	9.272548471	5.997176776	-0.628682405158822	0.00117388741709434
ZHX1	21.3893860666667	22.30210121	0.0602845673560099	0.547329022525453
ZHX1-C8orf76	0.586336074	0.869536270666667	0.568518386954944	0.165048911095426
ZHX2	9.845551163	10.0844971333333	0.0345952684019613	0.511161948941248
ZHX3	11.10985827	9.23921188	-0.265998714446186	0.0142880083893543
ZIK1	0.41752107	0.340605341	-0.293747946377458	0.677920866311373
ZKSCAN1	19.2527358666667	25.3821131166667	0.398748710405242	0.00475373508002735
ZKSCAN2	2.81143971933333	3.30409501466667	0.232946060329561	0.10902564596955
ZKSCAN3	3.07129171166667	3.74328635833333	0.285459871270672	0.0654954744927649
ZKSCAN4	6.001116632	8.72085463666667	0.539238555890116	0.00399405090452279
ZKSCAN5	13.8247750066667	14.8360180966667	0.101847931425579	0.318562365100535
ZKSCAN7	0.252037008	0.304747886	0.273980624834412	0.615413223634907
ZKSCAN8	20.96266202	24.9188655066667	0.249416453182726	0.00935073605726343
ZMAT2	151.638915166667	172.896678633333	0.189270114358906	0.0109407731302684
ZMAT3	2.60437917866667	8.02864712666667	1.62421739608873	0.00598048543824964
ZMAT5	19.38146705	22.39052812	0.208210779649536	0.200789604606659
ZMIZ1	45.17389219	37.0708386566667	-0.285204468237145	0.0741176924524368
ZMIZ2	79.0505928066667	131.2349406	0.731303694304371	0.00508239451823765
ZMPSTE24	83.2461571166667	73.3386185266667	-0.182810584364681	0.0143114557860101
ZMYM1	4.19368477333333	5.29938882766667	0.33760756246851	0.0259118911656566
ZMYM2	12.8674628	15.64134564	0.281637022724989	0.000568411271213542
ZMYM3	19.0303240566667	19.86957125	0.0622606134688546	0.379686664954695
ZMYM4	22.1363293366667	26.5867245966667	0.264290039377693	0.0281625446510407
ZMYM5	5.546946246	6.93539112866667	0.322283502393185	0.0591064290563319
ZMYM6	17.3785109766667	21.77859065	0.325606121839565	0.00796759251877847
ZMYM6NB	15.16502085	19.6844321333333	0.376307611997448	0.000681663817259627
ZMYND10	0.559643915	0.299896230666667	-0.900045785172539	0.234136695266659
ZMYND11	37.7549669833333	37.4440596933333	-0.0119295948651792	0.783856669222558
ZMYND15	0.821925616	2.10673082033333	1.35792624946009	0.107435828337017
ZMYND19	135.8574955	102.313643666667	-0.409095620508844	0.00362995357362925
ZMYND8	23.8429547933333	28.3736303133333	0.250987714340755	0.000932521961966894
ZNF10	0.425221719333333	0.537503454333333	0.33805873814469	0.33664083859378
ZNF100	2.29731110633333	1.90750715433333	-0.268257774441306	0.185246616698195
ZNF101	27.03744492	28.6753923266667	0.0848544036556491	0.107913137116656
ZNF106	25.1800154566667	24.49241489	-0.0399441416631033	0.597574180713633
ZNF107	9.179491837	7.124463398	-0.365632933386088	0.00214267178817583
ZNF117	11.2467573266667	23.7222141933333	1.07672957250264	0.00495788470445504
ZNF12	12.1534672166667	14.0084252833333	0.204926834927701	0.139925810316553
ZNF121	25.7165629533333	23.1267072333333	-0.153137967241725	0.0991801153791641
ZNF124	8.149081735	7.88443165966667	-0.0476307372144623	0.552295635702772
ZNF131	40.9475934966667	41.28732638	0.0119203310507357	0.623728971461936
ZNF133	8.53354334066667	10.64396666	0.318819082408968	0.000118554902849822
ZNF134	10.5312399433333	12.4459683133333	0.241003169717298	0.111792441606969
ZNF136	10.2829374033333	9.92127671866667	-0.0516547500232457	0.303347420055286
ZNF137P	1.66304713066667	2.25664771733333	0.440352163547151	0.0161946703604386
ZNF138	3.90450717966667	3.94443724533333	0.0146790196436287	0.899072975521304
ZNF14	1.760456308	2.34862734266667	0.415868396673979	0.0839022628177884
ZNF140	5.600955372	6.82885817766667	0.285971439157502	0.101264171044452
ZNF142	30.1006256166667	27.03456294	-0.154988439549767	0.245734158739153
ZNF143	17.74150675	19.4503155266667	0.132665019079965	0.0811894762612093
ZNF146	59.6987305466667	57.87488803	-0.044762756669919	0.401177626959867
ZNF148	13.4168886933333	13.8352128233333	0.0442946798553124	0.498225909656447
ZNF154	0.644988232666667	0.798455143333333	0.307938520415472	0.0630298219652349
ZNF155	3.44533462366667	3.23701844133333	-0.0899785250016731	0.617168713958082
ZNF16	4.212025732	5.08294067833333	0.271149143503174	0.213488514727847
ZNF160	0.0699451036666667	0.0599722073333333	-0.221928995115218	0.698804310893907
ZNF165	9.62661397533333	8.64778410233333	-0.154697934128897	0.223935880594
ZNF169	3.14166084533333	3.914579463	0.317329884999729	0.0107987432778489
ZNF17	6.44660838866667	6.52120737933333	0.0165987523302848	0.89863725341737
ZNF174	9.979262618	11.16304874	0.161725973581224	0.128283604504957
ZNF18	5.37390609733333	6.59021284633333	0.294353949017313	0.000253717619306685
ZNF180	5.14985458666667	5.47590032233333	0.0885644891331779	0.423866010151678
ZNF181	7.865064611	11.0676373766667	0.492816758500017	0.0115476445575362
ZNF182	10.3202528333333	14.5708024866667	0.497602020567425	0.0122487940554578
ZNF184	12.03841493	12.09233818	0.00644778341566175	0.91922998783561
ZNF185	0.628294923666667	0.736125894333333	0.228510597351008	0.577933963154166
ZNF189	27.9010938633333	48.41231073	0.795052271915317	0.00892526152070025
ZNF195	18.60231612	19.2208387333333	0.0471890336292123	0.271168319015856
ZNF197	5.97894701366667	7.418331378	0.311203289116043	0.0102182107620967
ZNF2	3.27280208566667	3.86829246833333	0.241170514436317	0.0248051436001149
ZNF200	13.3529710266667	10.8522904133333	-0.299161215690037	0.00473029755489365
ZNF202	14.9468233533333	14.9123493833333	-0.00333133460168817	0.938720631680019
ZNF205	7.79468921933333	6.46973206766667	-0.268785535801524	0.0485809477247032
ZNF207	237.8706054	239.125400633333	0.00759038236549851	0.7242573437428
ZNF208	0.332770480666667	0.337913306666667	0.0221257025480168	0.949864712278497
ZNF211	4.45931252833333	6.076816182	0.446494338728076	0.00278417981269212
ZNF212	22.9805149033333	25.48263722	0.149103467577249	0.224783499656275
ZNF213	6.25143917233333	8.65221034233333	0.468880381407931	0.00444202906130234
ZNF213-AS1	12.83429872	17.1559447766667	0.41870410955184	0.000831291372630079
ZNF214	2.50682597766667	3.235522121	0.368136692204782	0.0681143284546287
ZNF215	54.52395346	60.9235261933333	0.160109272149684	0.0929781715691368
ZNF217	58.5875938533333	75.60980476	0.367978128369079	0.0027349038970918
ZNF219	2.74485460933333	2.01828666466667	-0.443598633676137	0.0437841070475885
ZNF22	72.78519227	72.9972889733333	0.00419791288190981	0.891093621339818
ZNF221	0.741878095666667	1.18434105366667	0.674830542561961	0.0335267331981713
ZNF222	5.07831188033333	6.20900814266667	0.290013824056774	0.316533227891462
ZNF223	1.238928379	1.194123207	-0.0531410910004573	0.815929469394522
ZNF224	3.85308054166667	5.46453099433333	0.504085335424678	0.0545793266577612
ZNF225	2.94646576033333	4.793138495	0.701985125087315	0.0551994743611517
ZNF226	8.182214832	11.1636564826667	0.448246314775244	0.0430547261715168
ZNF227	13.7071471133333	16.9810961633333	0.309001258381676	0.0762573519587163
ZNF23	9.571501007	12.48408461	0.383272948529609	0.00409221606268115
ZNF230	1.558780411	1.35124872633333	-0.206124448465965	0.398771842330407
ZNF232	28.3339104866667	23.48186952	-0.270982454238089	0.0430747961958855
ZNF233	1.97520046966667	2.378736325	0.268196278044778	0.417806341550762
ZNF235	4.31272663566667	5.07637349533333	0.235197946675294	0.179682142578411
ZNF236	5.99666440166667	5.74485473766667	-0.061889821971388	0.489225958478928
ZNF24	45.90044315	52.5126060766667	0.194155712655041	0.0214462130029346
ZNF248	6.24227046066667	5.89092839133333	-0.0835758506152103	0.548631969309588
ZNF25	0.908470534666667	1.004990442	0.145670152703268	0.643339338999241
ZNF250	3.08643975366667	3.04295212866667	-0.0204719929449194	0.833412899987909
ZNF251	4.62061959033333	6.40008919266667	0.470005691714855	0.00318408953317725
ZNF252P	12.1402835733333	16.4934779966667	0.44209353291466	0.00949419936923079
ZNF252P-AS1	0.557589371333333	0.667450619	0.259458042598586	0.457724221890819
ZNF253	11.3551000466667	12.4677047966667	0.134855483864502	0.286861926242595
ZNF254	0.560882038	0.822964225333333	0.553132335247854	0.213288836958233
ZNF257	0.226314345666667	0.266023003666667	0.233222967132818	0.691652818422584
ZNF26	2.74603085266667	3.20789269666667	0.224278049969936	0.0776235959108482
ZNF260	1.49914587666667	2.30760028333333	0.622252571900888	0.0150915063136139
ZNF263	32.2371300033333	33.5862824433333	0.0591488073740635	0.370010231749254
ZNF264	2.022447837	2.496512822	0.303811823190338	0.00400792399900239
ZNF266	45.22587326	48.42623602	0.0986405124013215	0.137498493086893
ZNF267	29.2300429966667	44.36964253	0.602120978624014	0.0016386458410715
ZNF268	3.96398591066667	4.28317909066667	0.111730166545439	0.25958493236967
ZNF271	10.441639093	11.5989362	0.151644295154202	0.138828054181358
ZNF273	3.44536359066667	2.83711895266667	-0.280229599024944	0.0924194818299321
ZNF274	6.77561052233333	8.18894330633333	0.273326352216879	0.0195537366700103
ZNF275	36.1605038066667	29.2152861766667	-0.307691357070615	0.0332062204620702
ZNF276	17.7940805366667	20.7840593633333	0.224080069304151	0.00332720160459415
ZNF277	14.4642380366667	17.0156975266667	0.23437596773375	0.0364903475426624
ZNF28	3.84735951666667	4.911835378	0.352393560423865	0.0108197247101499
ZNF280B	2.01682880533333	1.746125766	-0.207931154843704	0.201213574716029
ZNF280C	2.68792664333333	2.49963357166667	-0.104777144163036	0.44497832482796
ZNF280D	6.698265058	7.26223358866667	0.116625868691514	0.148203490599429
ZNF281	27.1205443566667	30.17919561	0.154168216910929	0.180059841488249
ZNF282	63.4005880366667	57.1646230033333	-0.149373626906736	0.0267300773034156
ZNF283	3.95235231333333	4.46972337866667	0.177473994226154	0.393826597262393
ZNF284	0.745995748	0.871899590666667	0.224994594047489	0.7378213673036
ZNF285	2.67658941833333	4.15623210933333	0.63488037499082	0.0974566027151577
ZNF286A	2.532846222	3.502599173	0.467666411248809	0.0665383341902538
ZNF286B	0.627217100666667	0.571417355	-0.134420039880583	0.508185045105273
ZNF292	18.30180227	19.4669161666667	0.0890386340710115	0.259996493666744
ZNF295-AS1	2.26473189633333	2.07704281733333	-0.124809314124668	0.707456989152203
ZNF296	50.6472525666667	60.4339017366667	0.254874078322014	0.0658923906024612
ZNF3	30.2512277333333	31.9632092866667	0.079418575519745	0.0408377592794178
ZNF30	2.38653843533333	3.34241438133333	0.485971033722901	0.0393294014433253
ZNF300	0.0797578006666667	0.183441066	1.20161911088028	0.124241117591038
ZNF302	15.60556353	19.3062021866667	0.307003937782361	0.00925967590485091
ZNF304	9.200172315	10.72059483	0.220652168103671	0.0243111581796746
ZNF316	16.48492809	17.7637202066667	0.107786159206455	0.210519827721294
ZNF317	27.2907330433333	27.9743865666667	0.0356953488908807	0.359205268061064
ZNF318	11.7059306666667	10.476595066	-0.160069727260147	0.159863190278219
ZNF319	7.082291907	6.95166086733333	-0.0268586048923738	0.725808025576723
ZNF322	5.685708496	6.28736858766667	0.145116206940586	0.215696371270992
ZNF324	9.349483696	9.73926548833333	0.0589262742230491	0.293136596196105
ZNF324B	6.24755742233333	6.05682219533333	-0.0447311963066	0.804218599900352
ZNF326	21.0110505633333	21.5960152133333	0.0396168388996595	0.633946629705117
ZNF329	5.674960627	5.75168234466667	0.019373617470487	0.919237145596299
ZNF330	71.4178403866667	80.0280591366667	0.164221412257317	0.0295254729425921
ZNF333	2.72951150733333	3.972535101	0.541417187819572	0.0199895889448291
ZNF335	28.8418412366667	30.2716023233333	0.0698017734494965	0.292144839906351
ZNF337	16.94866165	18.88037341	0.155715942607775	0.0755332348471796
ZNF33A	31.6140418066667	36.3622108266667	0.201874424847613	0.00837917680350861
ZNF33B	17.18924957	22.0684965766667	0.360481786364603	0.0049992785342143
ZNF34	1.60071626133333	1.89597487033333	0.244222240299542	0.264614607008065
ZNF341	6.88519637166667	6.62456259933333	-0.0556726011027204	0.679752912838319
ZNF343	10.1231721333333	11.4394845933333	0.176360618178865	0.0144256798781358
ZNF345	1.105707315	1.83101915966667	0.72767733832868	0.059367000851738
ZNF346	12.4099417466667	12.45798861	0.0055748151711283	0.926541906555122
ZNF35	14.8987590266667	13.5857358933333	-0.133099454644697	0.0139036010815019
ZNF350	5.36632654266667	7.36395959066667	0.456546864279013	0.0104413884021013
ZNF354A	4.44405211766667	6.39227863766667	0.524454560269276	0.00406436179515603
ZNF354B	0.375239506666667	0.994377634666667	1.40598211959691	0.0439823441895037
ZNF358	18.78304823	22.5127902233333	0.261313663210783	0.0316667395487374
ZNF362	3.379657014	5.126738752	0.601164541467407	0.00139050908312593
ZNF367	42.5584815633333	23.5067586733333	-0.85637105736089	0.00357708713733557
ZNF37A	23.93389033	26.93322403	0.170332018817076	0.099478094020058
ZNF37BP	16.2048756266667	19.6211216666667	0.275979569500396	0.00830516529761444
ZNF383	4.59329373433333	6.98844971	0.605443404620368	0.0211491556170289
ZNF384	45.01428212	43.35199348	-0.0542844767294577	0.239743916923509
ZNF385A	0.493984796666667	0.804141788	0.702983262133212	0.133422833883567
ZNF391	4.17989224533333	7.34265348233333	0.812835766165872	0.0312667115626438
ZNF394	41.83876227	51.57524743	0.301838664905301	0.00146797327911317
ZNF395	28.71555987	28.6225472766667	-0.00468061927832156	0.900114044734374
ZNF397	13.7079797733333	19.0470732933333	0.474553367056158	0.0207653797709733
ZNF398	22.60310146	20.10802477	-0.168749372729137	0.0877283410261693
ZNF404	0.960899164333333	1.49240249633333	0.635179729181197	0.0260768923115871
ZNF407	7.042415758	7.39987362233333	0.0714302310365284	0.155466661306402
ZNF408	11.69514313	13.0024219666667	0.152870861606559	0.0365964717063885
ZNF41	8.33476198266667	8.308183381	-0.00460794031084186	0.9545865089392
ZNF410	20.65385406	18.9116801066667	-0.127133479735722	0.0238189525580815
ZNF414	12.0807210266667	13.18659177	0.126365168086114	0.276481619602647
ZNF416	6.80491424766667	7.89102192066667	0.213635165760309	0.0526908321228411
ZNF417	9.37473850433333	8.70233205566667	-0.107376382054714	0.391787309326073
ZNF419	9.49927597433333	12.6531262533333	0.413604418885471	0.00671114690246526
ZNF420	7.25679207	9.92413570133333	0.45160952972428	0.0560414947623885
ZNF425	2.14575895033333	3.63847009766667	0.761843938011301	0.000564521557023478
ZNF426	5.40328830266667	6.31489640866667	0.224921406090963	0.0486304237607256
ZNF428	66.6895513	63.1591894333333	-0.078468086203338	0.526005435917235
ZNF429	0.0954118556666667	0.323822546333333	1.76296298903522	0.0919539057942155
ZNF43	0.274537236666667	0.441997378	0.687035969903581	0.0457374626368788
ZNF430	7.588764629	7.15291082266667	-0.0853345940318806	0.309112623105154
ZNF431	5.46955093766667	5.13100774233333	-0.092180186941508	0.351672955169818
ZNF432	14.0800415766667	18.0055732566667	0.354791938315372	0.0491707595374775
ZNF433	0.686064536	0.921771105666667	0.426064252180861	0.354722955387611
ZNF436	2.48245649033333	3.10386258533333	0.322296255667494	0.099543694768342
ZNF439	2.14140121666667	2.403143286	0.166367543964533	0.377764876693413
ZNF44	6.58524654733333	7.40566699733333	0.169392223797243	0.428002573171614
ZNF440	3.88271815466667	4.117939401	0.0848556133833542	0.119109004100251
ZNF441	5.61619916966667	5.010980551	-0.164501161178996	0.156710149231759
ZNF443	5.74958441333333	4.1566462	-0.468037724395807	0.0270843000214964
ZNF444	32.1437972266667	37.2514607066667	0.212756629502728	0.0206089143845707
ZNF445	7.306018107	7.12509473033333	-0.0361761338652378	0.539325775841465
ZNF446	6.89884647933333	8.42861881933333	0.28894108259402	0.00891542038109336
ZNF449	2.79007340066667	3.271669314	0.229723857682151	0.220676932634726
ZNF45	11.8734169366667	11.5450778733333	-0.0404572697406923	0.433739593543039
ZNF451	10.9456250066667	11.9432971966667	0.125846841421237	0.122921947835158
ZNF460	4.77046182	3.396502594	-0.490078981743933	0.0410913299123861
ZNF461	0.0968643873333333	0.277665561	1.51930999572464	0.196607331606489
ZNF467	0.943440707666667	1.80522699466667	0.936176500466465	0.0364343455190206
ZNF468	5.511454422	6.55416529333333	0.249978974554009	0.00091012880972922
ZNF473	6.03945262933333	6.22917071133333	0.0446223098117502	0.669445542204427
ZNF48	15.63990759	14.7300879966667	-0.086465939385068	0.461603895197684
ZNF480	4.25363043533333	6.36630988666667	0.58176268908518	0.0371486097510931
ZNF484	3.853864611	3.91859638633333	0.0240310940286946	0.844827246806756
ZNF485	4.89612660533333	8.009938619	0.710150323051042	0.000300854391162741
ZNF486	0.085041369	0.142699879	0.74674738476289	0.270982311660492
ZNF487	0.616228724	0.785206517333333	0.349606215784128	0.351073185594636
ZNF490	2.680823642	3.89530941966667	0.53906161701017	0.00354130692681999
ZNF491	1.01320810933333	0.873694209333333	-0.213730195266943	0.450953222253808
ZNF493	2.73216831366667	4.139542494	0.599424965798795	0.0129417480410656
ZNF496	18.55216933	17.75695941	-0.0632033281575329	0.481706125462159
ZNF500	9.02105881066667	10.9042010433333	0.273515387723973	0.00661641788878441
