siIRF4 MM1S	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
ZDHHC9	17.89792474	15.16665565	-0.23888932039521	0.0549535780991345
ZEB1	12.42862877	7.76284661666667	-0.679009447767217	0.0035548650206379
ZEB1-AS1	6.986592137	5.824696559	-0.262406027457881	0.157749695890629
ZER1	32.9439790066667	19.2203050433333	-0.777383582588573	0.00108774540303496
ZFAND1	34.56328745	33.3336124366667	-0.0522627704729274	0.633560136099742
ZFAND2A	35.6833181033333	35.6588437233333	-0.000989851362389852	0.99380181382222
ZFAND2B	55.3417537266667	51.8810402033333	-0.0931609566884449	0.139460272250314
ZFAND3	36.1757653233333	29.0867068	-0.314663574690948	0.00211410894550269
ZFAND5	77.6289061266667	79.00574733	0.0253636483946802	0.606140321603784
ZFAND6	131.618442233333	102.14512768	-0.365741262905375	0.00448296119839162
ZFAS1	104.17352	76.66080934	-0.442427469261279	0.0491171145681236
ZFAT	4.181188707	3.72628829	-0.166173862204435	0.134989184539653
ZFC3H1	43.3551304833333	34.43738333	-0.332227200660011	0.0213737250218949
ZFHX3	0.582456153	0.621657445333333	0.0939703761274909	0.0786237352288114
ZFHX4	0.170292852666667	0.150999608	-0.173473080899692	0.676975772831504
ZFP1	6.88903960433333	7.092424136	0.0419759418667995	0.641511185134
ZFP14	1.42794534033333	1.022091824	-0.482415943369459	0.0120651770505965
ZFP36	75.3571434533333	72.7565427633333	-0.0506672872551944	0.546391180145272
ZFP36L2	211.048032766667	135.308275866667	-0.641321299984315	0.0132459051960106
ZFP41	1.172110006	0.656024912666667	-0.837285469716714	0.00916207101789974
ZFP62	33.3735116933333	29.6202519633333	-0.172119587705669	0.0165650786259555
ZFP64	22.17530349	21.2519962566667	-0.0613554855005966	0.466025111932403
ZFP69	7.27726815	7.63454800633333	0.0691457750703305	0.464968455790009
ZFP69B	2.127514935	1.82855184233333	-0.218467729618385	0.340981544418569
ZFP90	5.95769154766667	4.13371533533333	-0.527314389455424	0.0345082098525891
ZFP91	53.7751044166667	56.1532451366667	0.0624309784518867	0.269643953211876
ZFPL1	33.51015456	37.50610029	0.162526925323724	0.140534741414911
ZFPM1	5.43726482633333	4.55350280766667	-0.255904323791444	0.108183383427772
ZFR	57.07601085	56.8458401966667	-0.00582972465627927	0.914185636585398
ZFX	23.3779621633333	18.9252505933333	-0.304836773501791	0.00704395534240223
ZFYVE1	7.44745250866667	4.93553125533333	-0.593541635446192	0.0125528781198414
ZFYVE16	9.57876743733333	9.66341410066667	0.0126929588426344	0.920478214556102
ZFYVE19	25.68805488	28.1948576433333	0.1343344064044	0.0974291572747749
ZFYVE20	13.0976007966667	12.9139375	-0.0203736148017065	0.874033163231577
ZFYVE21	11.5024121033333	11.43584959	-0.0083728818442467	0.940674250471143
ZFYVE26	7.31891162333333	5.954216392	-0.297717471073285	0.118931242338874
ZFYVE27	21.98384981	23.24284979	0.0803429143947241	0.24631352022051
ZFYVE28	7.28275841866667	4.599265747	-0.6630814298306	0.00184864683264343
ZFYVE9	6.338941979	5.18696885633333	-0.289350355436792	0.0101598913759976
ZGLP1	0.67041938	0.574988860333333	-0.221529848053633	0.59214152318868
ZGPAT	44.43920873	46.6110086066667	0.0688376026154592	0.1297497517307
ZGRF1	6.78150064933333	11.36623553	0.745078054564769	0.00273965713798914
ZHX1	15.6600895866667	15.0183328866667	-0.0603677908164528	0.541437313062021
ZHX1-C8orf76	0.862399757666667	0.551111168	-0.646013409714287	0.188990723952447
ZHX2	9.32865796866667	7.553938095	-0.304440587407542	0.0589871485316939
ZHX3	8.19553902766667	8.603589757	0.0700998949620115	0.480969756038133
ZIK1	0.140285146	0.134619200333333	-0.0594780663372406	0.876304347837467
ZKSCAN1	26.3903110633333	20.52187998	-0.36284545562804	0.0278852861036654
ZKSCAN2	2.86833437433333	2.295052423	-0.32168610745312	0.00259641184300101
ZKSCAN3	3.97812949966667	2.656713987	-0.582447320414917	0.0118058123046103
ZKSCAN4	9.01721452533333	5.66793937633333	-0.669857517237692	0.00243236249906527
ZKSCAN5	16.81932097	16.7015254266667	-0.0101395856020896	0.831704351844025
ZKSCAN7	0.242084156333333	0.151318059666667	-0.677924480341157	0.222466976459425
ZKSCAN8	25.0959815466667	20.3963668066667	-0.299144184838762	0.0542915077541574
ZMAT2	194.569984666667	187.375183666667	-0.0543592776577078	0.369477110323268
ZMAT3	4.92655597033333	1.77307037266667	-1.47432965011129	0.0039417281415158
ZMAT5	16.3582735266667	12.90806053	-0.34174824420555	0.112000357607128
ZMIZ1	43.8475315766667	45.9694525566667	0.06817985785226	0.562816341557253
ZMIZ2	96.0007049666667	60.7084542866667	-0.661147559253276	0.0185742577248869
ZMPSTE24	92.2982128533333	106.3362998	0.204259552014047	0.110095445749097
ZMYM1	7.91437565166667	4.93835506466667	-0.680444974606425	0.0135496262530577
ZMYM2	17.5970814233333	13.9407787666667	-0.33602501347368	0.0166681951098685
ZMYM3	15.7132512466667	14.18526815	-0.147588298456732	0.0421201032385484
ZMYM4	32.5350524	25.64874638	-0.343106563570569	0.0161974468347517
ZMYM5	9.67475934666667	7.298647049	-0.406596719365065	0.00198948844261509
ZMYM6	23.0186586133333	16.7727114633333	-0.456687831774085	0.000428322947846488
ZMYM6NB	22.15453668	15.2468452666667	-0.53909139120547	0.00659231402924367
ZMYND10	0.383029656333333	0.242082016666667	-0.661960187022991	0.0503075955607309
ZMYND11	49.00877079	43.0502425366667	-0.187018596840972	0.123880610653319
ZMYND15	3.92546789466667	1.43935532933333	-1.44744183590068	0.0340491218908152
ZMYND19	97.22736194	121.730184433333	0.324252663118236	0.00894715622522241
ZMYND8	30.2309799733333	22.3376958766667	-0.436547366259131	0.0048253766044087
ZNF10	0.875355355666667	0.742520004666667	-0.237438911481865	0.413737494843884
ZNF100	4.84537211166667	5.482804629	0.178306601383636	0.0166081563050489
ZNF101	31.5989754333333	27.6116666733333	-0.194599807790676	0.015218881476922
ZNF106	25.15929701	25.04130156	-0.00678206112708407	0.933328766422133
ZNF107	8.798688833	10.2465695466667	0.219780533388227	0.0060545760541934
ZNF117	20.8379909533333	9.153174226	-1.18687214324253	0.00274353909820442
ZNF12	19.5348155433333	14.97748116	-0.3832526142444	0.00088610572715534
ZNF121	25.86662339	28.7894042966667	0.154446199352457	0.0708667675163442
ZNF124	7.51672089333333	8.18348862833333	0.122612560963176	0.310250979655921
ZNF131	42.9856206633333	41.1348365	-0.0634934281329742	0.43467091748494
ZNF133	9.370850237	8.12995117366667	-0.204933264704058	0.24565541159745
ZNF134	13.3481652066667	10.9710930333333	-0.282934181176632	0.019369761399587
ZNF136	11.17321216	12.17667877	0.124076684591622	0.0127170682564391
ZNF137P	3.86751783066667	3.21043922333333	-0.268637255668088	0.163834196984999
ZNF138	3.98620698266667	4.643403933	0.220166163775371	0.0246427033375624
ZNF14	2.34875130866667	2.211394981	-0.0869372351076765	0.625298648913707
ZNF140	8.07132937166667	6.90278006733333	-0.225628790544302	0.0778814844797855
ZNF142	21.19613651	22.5013103433333	0.0862076939733994	0.415777848974272
ZNF143	20.82023944	20.5668887366667	-0.0176630940593153	0.736837842669699
ZNF146	68.8823237033333	68.95143232	0.00144670898884402	0.982399406846949
ZNF148	18.92996477	17.4332324333333	-0.118831630336806	0.238845640654413
ZNF154	1.027688359	0.544687272666667	-0.915902779073396	0.0117976458181037
ZNF155	2.42935644366667	1.82808060133333	-0.410244501545385	0.00746246351522382
ZNF16	6.244161116	4.85574953933333	-0.362813754199461	0.0520224046938298
ZNF160	0.579027845333333	0.443506707666667	-0.38467680455608	0.206083601189667
ZNF165	8.987266845	9.462334947	0.0743137916937936	0.432302401920822
ZNF169	3.86920526033333	3.33749610733333	-0.213271111284903	0.0899149636254783
ZNF17	7.339264657	6.21997499933333	-0.238726740777983	0.197138928443524
ZNF174	13.51245077	11.5202652933333	-0.230115421660984	0.0357699652584224
ZNF18	5.63119445566667	4.35123655133333	-0.372015520786764	0.0475890650457728
ZNF180	6.137041564	5.51243861333333	-0.154852669500648	0.0901131047250305
ZNF181	13.48077523	9.33521381266667	-0.530148491747881	0.0069942037729124
ZNF182	15.6402183833333	12.2227940966667	-0.355686538117896	0.00605270236969507
ZNF184	13.4710959566667	14.9341550466667	0.1487483866098	0.199721098865371
ZNF185	0.553586883333333	0.856082503333333	0.628940080116669	0.0497624963496094
ZNF189	71.8667519666667	40.8986205333333	-0.813272301190437	6.79291146732261e-05
ZNF195	19.5505419233333	17.0152446366667	-0.200380704489233	0.0294566487396999
ZNF197	7.02322307	5.43997684766667	-0.368532747013947	0.0265864245605885
ZNF2	4.14213245933333	3.73392700533333	-0.149679965026774	0.0288214951106396
ZNF200	12.5547088733333	14.0548084233333	0.162835214074101	0.000798726943411981
ZNF202	14.28387393	16.35704322	0.195524677346442	0.0470009080231809
ZNF205	3.479716408	4.007557718	0.203753565393393	0.252723684658793
ZNF207	259.265589566667	261.6364831	0.0131329865732958	0.712829837839462
ZNF208	1.334115164	0.991092214666667	-0.428792006637825	0.0592927848313318
ZNF211	6.69937515266667	4.222012751	-0.666095606599248	0.00982125076241261
ZNF212	23.9720370766667	22.88058718	-0.0672284341960652	0.143415529781474
ZNF213	7.43057589466667	5.03747606466667	-0.560772950064938	0.00782630930850931
ZNF213-AS1	10.5587815933333	7.93988676666667	-0.411253029897169	0.0870617457152763
ZNF214	1.53933827666667	1.147811814	-0.423424176660093	0.315794799272444
ZNF215	34.33264525	37.8968864733333	0.142498306688714	0.116820146348846
ZNF217	92.3544380066667	64.5845815266667	-0.515991503187338	0.00607473244010907
ZNF219	1.61956323666667	2.50302644366667	0.628068732723053	0.0277749501490542
ZNF22	93.8772305766667	101.148871843333	0.107633041584823	0.0944809897744677
ZNF221	0.614967558666667	0.487471821333333	-0.335191480859626	0.618417774177501
ZNF222	3.39956021366667	3.068963714	-0.147596535095401	0.311068165911017
ZNF223	0.279232447	0.217896281333333	-0.357825018124327	0.518713761914248
ZNF224	4.44811544866667	3.32768664866667	-0.418674644375736	0.0583945106509317
ZNF225	4.254977952	3.00706440133333	-0.500795890344719	0.0370593671641894
ZNF226	8.65224940933333	6.180654206	-0.485315701269013	0.00131084266596027
ZNF227	17.16114807	13.47440457	-0.348924549341711	0.000721380645694917
ZNF23	10.71183128	9.52901062766667	-0.168806806582688	0.0738236438475082
ZNF230	1.537014727	1.23291807166667	-0.318054053609983	0.248293695166987
ZNF232	20.42510771	26.48493477	0.374828269096426	0.042257642467766
ZNF233	2.27563614633333	1.374708016	-0.727144675249611	0.0133404896543459
ZNF235	5.133103738	4.04960177033333	-0.342051373887013	0.0284714573637435
ZNF236	6.29313003633333	5.509315042	-0.1919047903081	0.0676712991737496
ZNF24	62.0862447966667	52.7239627833333	-0.235814866102171	0.0480674806911936
ZNF248	6.431948697	6.33264268833333	-0.022448219839965	0.681110453831785
ZNF25	1.89216649333333	1.078218211	-0.811389856356506	0.018432686643932
ZNF250	3.615575205	3.15564128433333	-0.196291967881077	0.151326575727163
ZNF251	5.981717094	4.53144371733333	-0.400588913696428	0.0205300839733365
ZNF252P	20.65632508	16.3758050433333	-0.335017778372121	0.0105635140587018
ZNF252P-AS1	0.552903970333333	0.399166180333333	-0.470039439149299	0.377691538610389
ZNF253	16.99131524	17.171369	0.0152075328792451	0.840850140239791
ZNF254	0.717470589333333	0.405188544	-0.824326308792119	0.0415963200573912
ZNF257	1.410958669	1.800796668	0.351959564594452	0.2499467234708
ZNF26	3.60880002766667	3.15115391533333	-0.195638978987126	0.0981194178459082
ZNF260	4.07139790433333	3.02046456666667	-0.430753763006712	0.0713455968728681
ZNF263	24.4607110133333	23.0997694933333	-0.0825878846783053	0.164438144665227
ZNF264	1.59193999833333	1.14276042566667	-0.47826297937657	0.0244176450512551
ZNF266	38.35760121	34.2904940166667	-0.161703811520934	0.0440649064288858
ZNF267	71.5649082766667	46.1045875766667	-0.634342026691086	0.000405339002488842
ZNF268	5.68650484933333	5.04749801566667	-0.171973749143456	0.0615789301745049
ZNF271	15.5349254366667	13.94131228	-0.156148950085338	0.0940441241602928
ZNF273	3.55242026233333	5.27034256466667	0.569094470925659	0.0508796670078601
ZNF274	9.130984657	8.526517316	-0.0988138560181246	0.416348854772766
ZNF275	22.8741871833333	32.6678698766667	0.514151907007964	0.000532372308991667
ZNF276	13.3384627466667	10.515113287	-0.343128012624682	0.0588772007639287
ZNF277	24.81644198	16.18393361	-0.616733979292256	0.00172672370439938
ZNF28	8.52900562833333	7.02199235166667	-0.280497126938215	0.0695829401747939
ZNF280B	1.817559899	2.301084513	0.340311061080086	0.0868561057865129
ZNF280C	2.81454875233333	2.776625429	-0.019571069605179	0.654950379064344
ZNF280D	9.40163868	8.267643262	-0.185436096819847	0.0529871970601862
ZNF281	35.6093506166667	28.8334207066667	-0.304514122695191	0.0037374707902452
ZNF282	54.7102851266667	56.27308218	0.0406329101638243	0.624361000030239
ZNF283	3.58935474566667	3.474071095	-0.0470972373351766	0.618775270102771
ZNF284	0.946419605333333	0.639887867333333	-0.564660847522358	0.307023433351556
ZNF285	3.98649390366667	2.47994877266667	-0.684810143136557	0.0113666695143534
ZNF286A	2.94825271666667	2.291900479	-0.363315794424143	0.120843233949336
ZNF286B	0.64127568	0.395733910666667	-0.696413998882574	0.0644241987039159
ZNF292	18.9006573366667	14.9933940866667	-0.334109403883825	0.00813717120458976
ZNF295-AS1	1.778845941	1.45646151833333	-0.288473985706953	0.338346611797831
ZNF296	50.73068012	37.53619604	-0.434576048814288	0.0217289619371832
ZNF3	28.9729307966667	27.9056817233333	-0.0541467385774842	0.238963036877419
ZNF30	3.789858149	2.525435804	-0.585611481364653	0.00248151279436879
ZNF300	0.217224633666667	0.12602208	-0.78551118994128	0.180329316597952
ZNF302	23.7626122766667	18.13346382	-0.390038911235253	0.00133330106636141
ZNF304	10.3519496586667	8.628752167	-0.26267866006422	0.0145383719213559
ZNF316	12.6095119466667	10.0096423603333	-0.333122008685842	0.0101518030868586
ZNF317	31.7490661666667	29.06894211	-0.127235589384755	0.217612546632753
ZNF318	10.8155631	9.27058411133333	-0.222376632875158	0.0685137957337455
ZNF319	8.23943654466667	7.10427592	-0.213858066819601	0.141494415916407
ZNF322	8.883951834	8.10173390466667	-0.132970869493059	0.0986482745994232
ZNF324	10.6998382633333	10.196406703	-0.0695281650490708	0.566812255365215
ZNF324B	5.84428128066667	6.333287279	0.115928906194284	0.218852608511199
ZNF326	16.8987129966667	18.7145224566667	0.14724485982016	0.00913066635595642
ZNF329	7.199894707	7.085570023	-0.0230918880219923	0.683627475781937
ZNF330	99.7192848566667	97.8036396166667	-0.0279843825632296	0.413384631312546
ZNF333	2.915839711	2.06908241266667	-0.494920304617598	0.123696177133673
ZNF335	23.4241007333333	22.14290515	-0.081149146752239	0.375976384555142
ZNF337	18.2212724333333	16.2321817366667	-0.166766786553969	0.0544076069825219
ZNF33A	48.7346017	42.45271051	-0.1990897839743	0.0376840345515773
ZNF33B	28.1958510166667	22.0171755833333	-0.356853479161557	0.00916263613895277
ZNF34	1.79354594866667	1.57630163233333	-0.186271078694437	0.278849754942788
ZNF341	5.26966883833333	5.29311694433333	0.0064052272777244	0.971081186704454
ZNF343	6.861534753	6.845796956	-0.00331280400080216	0.975449649083279
ZNF345	2.54614626033333	1.83850807233333	-0.469779784521512	0.0634416585627947
ZNF346	10.8712726966667	11.9089159266667	0.131521243945826	0.266853500304683
ZNF35	14.90262749	17.1750685933333	0.204749145425961	0.048110910943192
ZNF350	10.8229769166667	8.28124867833333	-0.386177150287044	0.0243275542286733
ZNF354A	7.86595175766667	5.23226106	-0.588186813286358	0.00650017337120077
ZNF354B	1.683815465	1.33466531866667	-0.335256020921374	0.280162147333397
ZNF358	15.9982477333333	10.0610239906667	-0.669136750109678	0.00604715188379706
ZNF362	8.731202624	5.649246873	-0.628121834341328	0.0206221789245119
ZNF367	26.6200023333333	50.0873893666667	0.911936720319008	7.5973682945156e-05
ZNF37A	27.8388169766667	26.8649981333333	-0.0513701666979228	0.535552629429804
ZNF37BP	14.9766424166667	13.07802899	-0.195569098732122	0.0907881277858062
ZNF383	7.347959765	5.156621327	-0.510917620657327	0.0807268961941474
ZNF384	37.4578181233333	39.22927735	0.0666638928687392	0.462285546623919
ZNF385A	0.907217720333333	0.492768722333333	-0.880538133865078	0.0127474966340595
ZNF391	5.490189649	3.899779765	-0.493463333522708	0.0406244177404274
ZNF394	55.0044170333333	47.0569175166667	-0.225140657079647	0.00242547982604824
ZNF395	34.6937514966667	30.78224971	-0.172577175839887	0.0057004649602055
ZNF397	16.4202386666667	11.15657652	-0.557580703531724	0.00464026065678473
ZNF398	19.6282022166667	20.2806815733333	0.0471780980926682	0.598342888965551
ZNF404	1.40989607066667	1.16727719333333	-0.272441620917147	0.121204060863682
ZNF407	7.010079301	6.404496409	-0.130345630019922	0.263834383458038
ZNF408	12.38797068	11.0259588566667	-0.168035750401681	0.186137447737517
ZNF41	9.36311822933333	9.838892444	0.0715068465203127	0.442789170372996
ZNF410	23.6468539666667	26.5961047633333	0.169566708872568	0.0521256075902337
ZNF414	10.8062150723333	9.75296664333333	-0.147948273191933	0.256239771300035
ZNF416	8.17511723	6.90268352133333	-0.244082078606721	0.059550768036483
ZNF417	6.11435736433333	5.41420248633333	-0.175452031462746	0.169867670378443
ZNF419	12.0201376466667	10.117359927	-0.24862054163685	0.0444991255023008
ZNF420	12.72417819	9.693163573	-0.392532978451887	0.000413959817745048
ZNF425	3.647897988	1.48985157533333	-1.29189677458773	0.003826994974991
ZNF426	5.03159781233333	3.798676324	-0.405519820061974	0.0558726189342003
ZNF428	46.7903980833333	51.49211175	0.138138935000406	0.259598161511821
ZNF429	1.188303447	0.787689662333333	-0.593204045036734	0.147626483646051
ZNF43	0.560841256333333	0.513562014333333	-0.127053982766371	0.733517174046061
ZNF430	7.919928003	8.674027549	0.131214709873441	0.0421262348787503
ZNF431	6.266427337	6.51908453966667	0.0570262270816249	0.761287854261416
ZNF432	15.6297933	13.5883382866667	-0.201929658993404	0.028552875630417
ZNF433	0.715459982	0.498803336	-0.520399960636535	0.159722569439606
ZNF436	4.24187515966667	3.28263180666667	-0.369849221873528	0.0476512063749567
ZNF439	0.874474631	0.408036234	-1.09971926080378	0.105894433002839
