siIRF4 KMS12BM	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
SNAI3-AS1	3.04116184833333	0.792341602666667	-1.94042813811655	0.000104695574238345
SNAP23	74.5515844766667	54.26174255	-0.458303636284619	0.000563874041030524
SNAP29	16.7302252233333	57.2937941466667	1.77592201285969	0.000490024445822444
SNAP47	48.3488214233333	48.8413729933333	0.0146230346676401	0.681136354052435
SNAPC1	8.710665465	4.48593121933333	-0.957375439561658	0.00302814664942018
SNAPC2	27.5748134266667	31.1423208566667	0.175525339659901	0.060711852788221
SNAPC3	24.8230850133333	13.48922526	-0.87987493383343	0.000849503571141467
SNAPC4	29.4553167733333	22.4141207866667	-0.394120158824299	0.00744212508459269
SNAPC5	75.83551905	60.3919001933333	-0.328518653963409	0.0523151919342131
SNAPIN	111.997298866667	119.5759416	0.0944632138528161	0.0743880107840491
SND1	436.8481295	388.243969733333	-0.170168296519808	0.00884008238330174
SND1-IT1	0.253863804333333	0.229540291666667	-0.145307296507602	0.73292952578899
SNED1	2.219116194	1.24882665	-0.829411979810055	0.0195681711170332
SNF8	209.968297933333	141.9873349	-0.56440927019975	0.00744210273124194
SNHG1	309.5016227	356.627193433333	0.204469741690963	0.00213761255409357
SNHG10	20.36558685	7.095705283	-1.52111539301246	0.00367919091267873
SNHG11	28.4221851966667	14.1080520966667	-1.01049866995569	0.00296955415412848
SNHG12	73.6272660766667	122.306076766667	0.732184048272372	0.0057405415429438
SNHG15	383.513405266667	42.2865362466667	-3.18100670932922	0.000244401800214824
SNHG16	34.8153812233333	70.43421428	1.01655158508051	0.00111653949383768
SNHG17	57.97982939	83.62349403	0.528357236420901	0.0105682408759824
SNHG20	5.89592016733333	25.6509783566667	2.12122495774497	0.000903737771773315
SNHG21	15.48518202	14.3435948566667	-0.110481697099418	0.458836735483614
SNHG3	49.0328916	88.8523905033333	0.857660747650618	1.49295580765499e-05
SNHG4	13.08605248	28.36230743	1.115944946969	0.00059210411931719
SNHG5	580.957536433333	601.099736233333	0.0491716695201449	0.328757029155267
SNHG6	433.186517466667	508.296587166667	0.230682203111152	0.0069496548412946
SNHG7	64.95454889	40.91194049	-0.666908596708032	0.000175000477523634
SNHG8	141.502247266667	243.4033853	0.782524268077372	0.000272816281095109
SNHG9	35.6508808866667	113.389686393333	1.66927979343722	0.00650433683961412
SNIP1	11.5210427566667	17.0629785966667	0.566598213113901	0.00308026304205674
SNN	31.6511096533333	34.4059122833333	0.120400417892842	0.26719513487835
SNORA1	15.12039865	24.7838058666667	0.712901571769428	0.0593198881525854
SNORA10	43.57913543	14.8990637233333	-1.54841590230274	0.0131445705089743
SNORA13	2.97327478733333	5.53158948533333	0.895641292080906	0.157711702993943
SNORA14B	1.75672833633333	5.39016470033333	1.61743824862049	0.168108790507281
SNORA16A	29.8849165233333	29.07372766	-0.0397014558421865	0.770491290834275
SNORA18	115.659970366667	112.999607333333	-0.0335718782271597	0.221415363100905
SNORA21	8.095405632	10.5381373673333	0.380444615076001	0.508339169493946
SNORA22	7.91987706433333	5.507984502	-0.523953536239424	0.236211851327242
SNORA24	10.787557753	30.1863351066667	1.48452732815897	0.0262881977430066
SNORA25	16.11745244	54.2447714466667	1.75086035921507	0.000512733576361408
SNORA26	10.8080019226667	15.8612972066667	0.553410929393098	0.00777897731602551
SNORA27	11.499980789	9.034699091	-0.348082994402716	0.627424348555589
SNORA2A	4.71758921833333	2.454309087	-0.942732853764261	0.0493686118659778
SNORA2B	12.4756858933333	2.55329151133333	-2.28868896891028	0.00027880666473808
SNORA32	66.2602547733333	129.359234	0.965167385276232	0.0098153004909597
SNORA33	45.8215287433333	38.5513589	-0.249243877357799	0.129778532318099
SNORA4	18.6917407473333	49.9749348	1.41880375234214	0.0150808098329589
SNORA40	233.258770966667	247.077923066667	0.0830347784493682	0.533249168171622
SNORA41	10.2945833313333	12.143881004	0.238344120477279	0.697363891662573
SNORA44	25.0667734666667	19.9709652066667	-0.3278722473357	0.563607632369867
SNORA45A	21.11513084	23.51292404	0.155176775198882	0.692015472389588
SNORA45B	12.3617619936667	11.5132470656667	-0.102589621385115	0.799654551202203
SNORA48	6.26083917433333	6.44782227466667	0.04245593613075	0.902210258795126
SNORA51	14.5202868233333	2.346032206	-2.62977522784889	0.000791847534296641
SNORA52	36.52950509	17.00972582	-1.10270232150562	0.0434655943534699
SNORA55	5.99115499066667	21.1517931666667	1.81987391310239	0.0177312525574581
SNORA57	46.9355041233333	7.55411758666667	-2.63534450911756	0.00595639973980144
SNORA5A	17.2512322366667	3.12515949533333	-2.46469768969274	0.00393723279398936
SNORA5B	8.27171714566667	3.40978410633333	-1.27850645646554	0.0936680520146888
SNORA5C	38.0814685633333	6.822241201	-2.48077144782655	0.0146963986118257
SNORA6	36.0028021366667	34.06719305	-0.0797261152591968	0.160326697622311
SNORA60	7.99247588233333	3.368534332	-1.24652148230883	0.165727174676078
SNORA61	61.3425502133333	128.2454635	1.06394774287583	0.00868036738541316
SNORA62	27.6067712233333	19.4996771466667	-0.501571928316933	0.0670641833643754
SNORA63	23.3437505366667	74.5711152833333	1.67558054751963	0.0234508630147461
SNORA64	57.77255563	9.034586899	-2.67685377387221	0.00262480709563701
SNORA65	13.289445616	10.5714275863333	-0.330110707994752	0.405336706429046
SNORA66	20.6803660966667	5.45309292	-1.9231150812446	0.0341027357866219
SNORA67	24.3341909866667	32.21375772	0.404692148604608	0.0788984287007324
SNORA68	7.42317568433333	7.95013890533333	0.0989435539607282	0.836363116710753
SNORA69	5.724870084	9.967940235	0.800052464270596	0.0603262010064256
SNORA70	85.6799458166667	65.57859516	-0.385732571427813	0.0195961503228235
SNORA71A	9.268821161	8.93602439933333	-0.0527527388149659	0.907197895341429
SNORA71B	15.9809443166667	9.41502921033333	-0.763315183923518	0.0815272074140892
SNORA71C	23.2254293233333	10.5751422286667	-1.13502819838173	0.0386753861663586
SNORA72	23.72066732	4.72255803566667	-2.32850416581059	0.00133735846876661
SNORA75	4.512817581	3.12130133566667	-0.531880818326623	0.494553778101479
SNORA76C	22.5457984033333	26.6803717733333	0.242920169329684	0.325134243731606
SNORA78	20.13478017	6.051750468	-1.734265313927	0.0370496178839652
SNORA7B	9.41517714133333	3.711335771	-1.34304970853263	0.189941118214797
SNORA8	115.155791776667	89.6976171666667	-0.360445408191591	0.180387416069629
SNORA80B	2.07069050466667	5.52764511566667	1.41655305764192	0.201081119863206
SNORA80E	8.516231798	4.035204574	-1.07757340203212	0.0339305837242829
SNORA81	17.2537098633333	33.3124317066667	0.949154069148515	0.00993527963531372
SNORA9	175.803113933333	14.71843217	-3.57826471801275	0.00302643532970801
SNORD10	14.4125846813333	17.4064171666667	0.272290193308227	0.332832626178169
SNORD100	62.7954848033333	13.1006818	-2.26101893241913	0.0103266960986913
SNORD101	52.7019903766667	40.2124585433333	-0.390214905078311	0.140757165684437
SNORD102	19.8484847933333	20.25678305	0.0293762018762833	0.960163489884198
SNORD104	341.2118353	284.5260676	-0.262106854088092	0.0257627122309649
SNORD11	12.281120179	4.966407616	-1.30616757691336	0.0798277354928817
SNORD110	136.483618833333	42.1150310266667	-1.69632067095264	0.00300892414713385
SNORD116-14	3.63160702166667	5.39392299533333	0.570726829337449	0.57341113950319
SNORD116-21	26.6771031966667	9.71267626733333	-1.45766123504603	0.0795010710138725
SNORD116-22	42.5737309933333	14.00578192	-1.60394099876914	0.0575573561401646
SNORD116-24	14.9317903366667	3.39679309433333	-2.13614190795041	0.0398894706298812
SNORD116-4	91.2097257466667	24.84695363	-1.87611868754512	0.00159033939916477
SNORD12	15.41893979	4.769015729	-1.69294012250728	0.000474830552248255
SNORD12B	8.48010415333333	3.76960180833333	-1.1696698478327	0.26901731738359
SNORD15B	14.6449524333333	8.67712341633333	-0.755114753224457	0.0992553123415382
SNORD16	53.6333995966667	8.720491396	-2.62065036499824	0.000163780206119611
SNORD17	41.2389857566667	28.3881724033333	-0.538718878023998	0.11842078707726
SNORD18B	12.1947254153333	20.46989142	0.747246175980005	0.177776401815494
SNORD18C	31.1856238766667	37.0357136333333	0.248036015752714	0.408368620494707
SNORD19	37.7478777566667	17.6396033133333	-1.09757741885955	0.0279371014327552
SNORD19B	21.5083647866667	28.7180608666667	0.417060491802747	0.0120207404412439
SNORD1A	9.144932726	5.46445506533333	-0.742894924487216	0.18938748876005
SNORD1C	6.14319827166667	8.876257641	0.530961596582875	0.297199936354601
SNORD2	46.13673473	135.800954166667	1.55750580850349	0.00446565148190682
SNORD20	8.14755687533333	8.363743599	0.0377813170239535	0.947593108273193
SNORD22	89.85947959	87.0845066866667	-0.0452546367191478	0.673841574041624
SNORD23	18.31894615	24.9502681266667	0.445718808842197	0.162674677853028
SNORD25	249.173642066667	303.557339366667	0.284817588736877	0.0749669356941166
SNORD26	81.1683593733333	50.55531249	-0.683054750715138	0.101373335711816
SNORD27	37.7968306233333	41.3489088033333	0.129583991965038	0.800646538290391
SNORD28	111.847973943333	77.6376365366667	-0.526711018139681	0.0279395719700519
SNORD29	57.87994018	59.1457828366667	0.0312118755741057	0.906668394002293
SNORD30	70.3419178133333	49.0653224633333	-0.519680927626264	0.132201767003574
SNORD31	210.348731866667	127.3845811	-0.72359245923746	0.00487472757399477
SNORD32A	30.5335194	18.901610173	-0.69188475053316	0.157792544274421
SNORD33	19.0280694533333	4.01114288366667	-2.24604393291811	0.0523098689223363
SNORD35A	38.3637432466667	21.9507360366667	-0.805474178589515	0.000701038622620333
SNORD35B	61.2720789066667	31.2248849633333	-0.9725335447332	0.160671716356082
SNORD36A	138.578757866667	154.691652433333	0.158689217292391	0.450730577190929
SNORD36B	20.51528478	8.82484402766667	-1.21705649573878	0.0691728954352932
SNORD36C	36.5870717166667	43.3598947166667	0.245027300910133	0.412228305975534
SNORD37	9.660311222	3.81698860833333	-1.3396347875938	0.131252500206056
SNORD38A	19.3997138233333	8.64444170433333	-1.16619067405607	0.0814267845463135
SNORD38B	14.308440088	36.50940547	1.35140177825651	0.0114946080023482
SNORD42A	39.1904545466667	27.0492158966667	-0.534915532215927	0.130607879372739
SNORD42B	39.2261617466667	15.7938241466667	-1.31245564343783	0.0315908078890311
SNORD44	106.126250893333	151.736197333333	0.51578372915539	0.0207117279149846
SNORD45A	90.65771343	36.90515989	-1.29660723340768	0.00160444520275331
SNORD45B	73.6038871566667	47.4152589366667	-0.63443054507139	0.116382482916556
SNORD45C	40.48185134	34.1999153266667	-0.243282516483651	0.332206748371612
SNORD46	20.3720973533333	6.78604056233333	-1.58595255801908	0.0367418185183086
SNORD47	85.1102465533333	131.957706166667	0.632670868976267	0.0665175735371116
SNORD48	10.0809308106667	6.81155303133333	-0.565573179766636	0.233153038915087
SNORD49A	8.83162058566667	30.8143274766667	1.80285120551262	0.0047648986032128
SNORD4A	99.2043726566667	76.6952347733333	-0.371266769038544	0.0510596480162024
SNORD4B	12.8143478266667	12.251608631	-0.0647888690763732	0.859654965589753
SNORD5	93.2991619266667	121.583335743333	0.382009478989619	0.147847220799822
SNORD50A	2.83479221866667	9.79844877466667	1.78931037536388	0.0188588701780881
SNORD50B	16.4203918866667	52.1249911033333	1.66648667364384	0.0313765613141913
SNORD51	16.6514302233333	14.0972129433333	-0.240236132316632	0.441723735179238
SNORD52	8.52231623366667	10.8484718516667	0.348174343581423	0.183396251715587
SNORD54	54.48511022	25.9900266666667	-1.06790390762666	0.048543103555536
SNORD55	25.7021410066667	40.5690728033333	0.658491788513222	0.0260750177074062
SNORD56	27.3277896533333	12.2135758216667	-1.16188312917826	0.139005896566375
SNORD57	41.6978137266667	20.1126644533333	-1.05186752583525	0.00831687865946625
SNORD58A	25.3079582933333	46.3833838833333	0.874016951674514	0.0164836397207728
SNORD58C	61.8591256266667	66.7496949333333	0.109774802051522	0.463122714350369
SNORD59A	24.7020004933333	10.408073136	-1.24692487849566	0.0144991631383343
SNORD6	50.0332547066667	45.79748957	-0.127618786066725	0.734871022872869
SNORD60	89.7514533933333	74.38085281	-0.27100401226442	0.366820588370163
SNORD63	20.27507278	20.5990202466667	0.0228686267941	0.956416541198078
SNORD65	6.148137495	9.79207281066667	0.671464856116763	0.265745437424231
SNORD67	6.72241262866667	5.52932757666667	-0.281875054971433	0.698780755185516
SNORD68	27.2264388	19.3768921566667	-0.490671094503702	0.156173632265874
SNORD69	26.5641494066667	18.1499624866667	-0.549513951568706	0.0851821209124951
SNORD74	88.4317802533333	61.2077032166667	-0.530851699803959	0.0468380252992325
SNORD75	16.6108926856667	16.2461955066667	-0.0320276962450961	0.962264870528801
SNORD76	85.18882717	87.60718886	0.0403850311137511	0.845230890224027
SNORD77	20.00623932	69.4803222566667	1.79615444381519	0.045992021831269
SNORD78	71.1661967633333	124.8735916	0.81120436333706	0.009242170445571
SNORD79	38.3748485466667	67.95719068	0.82446515674917	0.0680356639526745
SNORD80	170.6443225	326.504246933333	0.9361093420474	0.00234399512654838
SNORD81	72.81981257	105.434912066667	0.53394972497518	0.000791264242411454
SNORD83A	42.6803193366667	10.0663423143333	-2.08403140670704	0.00625768445649157
SNORD83B	31.7020640433333	21.87689334	-0.535168893072669	0.00937017396512081
SNORD84	7.46465438633333	3.02242444833333	-1.30436918827453	0.0101899429259581
SNORD87	24.05559187	90.59450433	1.91305123944394	0.000310754185609145
SNORD88B	35.9126808466667	36.52422629	0.0243603592565967	0.932139853448809
SNORD89	9.49524858966667	13.8785487826667	0.547579043326005	0.496281278688908
SNORD93	15.7451598366667	16.1862665533333	0.0398618558511762	0.89211505799061
SNORD94	20.2974992233333	11.4951626193333	-0.820275113798307	0.0193587850676738
SNORD96A	88.7075729866667	110.750559646667	0.320184810934246	0.256186078069154
SNORD97	6.26117415266667	7.85918820233333	0.3279470702454	0.290661137917664
SNORD99	14.9571851833333	40.9961515	1.45464978589686	0.0280086923662775
SNPH	0.574739828	1.26605998866667	1.1393648315778	0.00195263477662842
SNRK	9.095670228	11.0682935733333	0.283180961301549	0.0228280181803149
SNRNP200	137.539526433333	130.5325866	-0.0754362722580241	0.0327791160782853
SNRNP25	187.242279866667	164.104555666667	-0.190290946846448	0.0327855866545534
SNRNP27	43.4991245766667	60.8153998833333	0.483450327196827	0.00123940460321577
SNRNP35	33.6631037366667	10.0923355143333	-1.73790812536447	1.61322346993282e-07
SNRNP40	96.0928043066667	102.593755883333	0.0944426203450148	0.0620689933867434
SNRNP48	34.91056943	24.1019759633333	-0.534512460602253	0.00386724065818436
SNRNP70	414.6802792	231.242390466667	-0.842593547754315	0.00112962273820936
SNRPA	161.133639633333	154.947845866667	-0.0564750165468521	0.224283501077308
SNRPA1	318.749388533333	393.3209708	0.303284534482777	0.00270116900851767
SNRPB	1122.64458166667	448.641862866667	-1.32326510683814	2.66490845694943e-06
SNRPB2	123.443493166667	160.2245924	0.37624480720049	0.0162233467511549
SNRPC	308.8550071	215.354744	-0.520214614858682	0.00150121637678108
SNRPD1	201.660420766667	202.052414566667	0.00280163343618371	0.972574194892873
SNRPD2	814.4460089	636.138568266667	-0.356478005129844	0.00515272939870337
SNRPD3	123.380289066667	163.743985	0.408329979949705	0.00320189129204217
SNRPE	223.607929833333	314.235291566667	0.490873866352267	0.00194656466343182
SNRPF	288.403039566667	239.5832585	-0.267559270056777	0.0189826380185258
SNRPG	369.639595666667	404.725612166667	0.130824843636657	0.0958672415400476
SNTA1	22.95144648	6.68493126266667	-1.77960044906693	0.00115734775796779
SNTB1	0.0666166276666667	0.535251759333333	3.00626340522462	0.0517708996484023
SNTB2	6.45877184766667	9.468549089	0.551883512809295	0.00856166590816713
SNUPN	31.8312016566667	23.0749323033333	-0.464115205710998	0.00832939907452905
SNW1	170.9912512	73.4968707566667	-1.21816777984348	7.78792762685756e-06
SNX1	48.9494741433333	30.5575000933333	-0.6797668398274	4.10772146124337e-06
SNX10	25.18603694	2.174019352	-3.53418744207851	2.69236701129058e-05
SNX11	30.8226113266667	26.3029678266667	-0.228763502366103	0.013967711086363
SNX12	54.4629128466667	27.62945567	-0.979067004495432	3.84005407648662e-05
SNX13	7.89295450133333	16.3817289833333	1.05345029395573	0.00186504361386215
SNX14	60.5260707466667	43.8127158933333	-0.466207048466053	0.0185968989721084
SNX16	12.4089343633333	3.45658988833333	-1.84395787868191	0.00411079643267463
SNX17	68.58374684	99.2943820666667	0.533845371283476	0.000171601692768477
SNX18	2.449433735	20.4416692366667	3.06099284168648	0.000800534056583989
SNX19	31.7499419133333	35.1059397766667	0.144961196617085	0.00245236443567485
SNX2	12.6658771	34.7286212933333	1.45517815190218	0.000496510368581316
SNX20	10.6626240833333	21.58441044	1.017427156732	0.00101672413044551
SNX21	8.88902311933333	1.91626588533333	-2.21372712781926	0.00699607518747612
SNX22	7.13234753433333	8.20036527	0.201311171170161	0.191411890305023
SNX24	3.09209694866667	9.95365417933333	1.68664071041412	0.000356532737580086
SNX25	21.7390209733333	55.5900122766667	1.35453873129263	6.24600079605936e-05
SNX27	14.6162688366667	10.5010701666667	-0.477038713982586	0.00616057209294203
SNX29	14.66287254	34.94128938	1.25276508328925	0.000368562359590488
SNX3	263.2806356	194.177188033333	-0.439227691795921	0.000307205608932556
SNX30	6.76375011733333	8.82507058466667	0.38378445615663	0.0253843355341024
SNX4	40.6693464833333	59.38671538	0.546198432522746	0.000795675054731893
SNX5	156.314621133333	131.240647	-0.252238118100347	0.0136819451697584
SNX6	52.0580564466667	38.2827407766667	-0.44342733027321	0.00123866635089608
SNX8	10.1605831326667	10.6999793266667	0.074624806071007	0.211610403277491
SNX9	15.1554886666667	0.413001582	-5.19754925235834	0.000205390761301134
SOAT1	45.9732090733333	28.7945079266667	-0.674999706452317	0.00667476650786625
SOAT2	17.68126028	4.689434555	-1.91473523008259	0.000935567642593861
SOBP	3.96979188333333	0.281547148	-3.81761493399639	2.62326680938348e-05
SOCS1	0.568693399	2.29733930466667	2.01424098706257	0.00805350439096755
SOCS2	18.7540055266667	10.1726346013333	-0.882505393019719	0.00116199503538573
